2017-04-07 14:31:03,832 - INFO - ::::::::::::::::::The response is::::::::::::::::::
2017-04-07 14:31:03,835 - INFO - outputs {
  key: "classes"
  value {
    dtype: DT_STRING
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    string_val: "Labrador retriever"
    string_val: "golden retriever"
    string_val: "Rottweiler"
    string_val: "Rhodesian ridgeback"
    string_val: "Chesapeake Bay retriever"
  }
}
outputs {
  key: "scores"
  value {
    dtype: DT_FLOAT
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    float_val: 8.128775596618652
    float_val: 6.055893421173096
    float_val: 4.217767715454102
    float_val: 3.918299436569214
    float_val: 3.659740686416626
  }
}

2017-04-07 14:31:03,836 - INFO - Time required for the entire process to finish is         : 9.85969853401184 seconds
2017-04-07 14:31:03,928 - INFO - 127.0.0.1 - - [07/Apr/2017 14:31:03] "POST /whatsit/ HTTP/1.1" 500 -
2017-04-07 14:31:31,148 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 14:31:31,148 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 14:31:31,149 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 14:31:31,206 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:31:34,861 - INFO - The api call has been initiated...
2017-04-07 14:31:34,871 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:31:34,872 - INFO - The file content type is:::: image/jpeg
2017-04-07 14:31:34,872 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:31:34,873 - INFO - The filepath is:: /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads/dog-lab.jpg
2017-04-07 14:31:38,209 - INFO - ::::::::::::::::::The response is::::::::::::::::::
2017-04-07 14:31:38,212 - INFO - outputs {
  key: "classes"
  value {
    dtype: DT_STRING
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    string_val: "Labrador retriever"
    string_val: "golden retriever"
    string_val: "Rottweiler"
    string_val: "Rhodesian ridgeback"
    string_val: "Chesapeake Bay retriever"
  }
}
outputs {
  key: "scores"
  value {
    dtype: DT_FLOAT
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    float_val: 8.128775596618652
    float_val: 6.055893421173096
    float_val: 4.217767715454102
    float_val: 3.918299436569214
    float_val: 3.659740686416626
  }
}

2017-04-07 14:31:38,212 - INFO - Time required for the entire process to finish is         : 3.3504841327667236 seconds
2017-04-07 14:31:38,216 - INFO - 127.0.0.1 - - [07/Apr/2017 14:31:38] "POST /whatsit/ HTTP/1.1" 200 -
